Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",11,18/11/2020,Loteria del Valle,4561,7924,6,Secos
"2,020",12,17/12/2020,Loteria del Valle,4566,134,173,Secos
"2,020",12,15/12/2020,Loteria del Valle,4565,3095,166,Secos
"2,020",12,24/12/2020,Loteria del Valle,4567,7538,232,Secos
"2,020",12,4/12/2020,Loteria del Valle,4564,2312,61,Secos
"2,020",12,2/12/2020,Loteria del Valle,4563,9355,67,Secos
"2,020",1,9/01/2020,Loteria del Valle,4524,4587,231,Secos
"2,020",1,8/01/2020,Loteria del Valle,4523,9030,46,Secos
"2,020",1,23/01/2020,Loteria del Valle,4526,5392,52,Secos
"2,020",1,5/01/2021,Loteria del Valle,4568,2086,72,Secos
"2,020",1,30/01/2020,Loteria del Valle,4527,4302,20,Secos
"2,020",1,16/01/2020,Loteria del Valle,4525,8610,142,Secos
"2,020",2,20/02/2020,Loteria del Valle,4530,3045,241,Secos
"2,020",2,6/02/2020,Loteria del Valle,4528,7521,137,Secos
"2,020",2,29/02/2020,Loteria del Valle,4531,8407,232,Secos
"2,020",2,13/02/2020,Loteria del Valle,4529,7472,89,Secos
"2,020",3,30/03/2020,Loteria del Valle,4532,8432,191,Secos
"2,020",3,30/03/2020,Loteria del Valle,4533,5419,37,Secos
"2,020",4,3/04/2020,Loteria del Valle,4534,5724,116,Secos
"2,020",5,22/05/2020,Loteria del Valle,4536,22,13,Secos
"2,020",5,14/05/2020,Loteria del Valle,4535,4260,31,Secos
"2,020",5,28/05/2020,Loteria del Valle,4537,3456,114,Secos
"2,020",6,16/06/2020,Loteria del Valle,4539,9819,43,Secos
"2,020",6,4/06/2020,Loteria del Valle,4538,2017,200,Secos
"2,020",6,30/06/2020,Loteria del Valle,4541,9604,233,Secos
"2,020",6,18/06/2020,Loteria del Valle,4540,5202,245,Secos
"2,020",7,23/07/2020,Loteria del Valle,4545,5938,26,Secos
"2,020",7,15/07/2020,Loteria del Valle,4543,1006,46,Secos
"2,020",7,3/07/2020,Loteria del Valle,4542,9263,186,Secos
"2,020",7,17/07/2020,Loteria del Valle,4544,6081,14,Secos
"2,020",8,27/08/2020,Loteria del Valle,4550,9905,3,Secos
"2,020",8,20/08/2020,Loteria del Valle,4549,8158,224,Secos
"2,020",8,10/08/2020,Loteria del Valle,4547,8132,167,Secos
"2,020",8,1/08/2020,Loteria del Valle,4546,6323,24,Secos
"2,020",8,13/08/2020,Loteria del Valle,4548,9024,189,Secos
"2,020",9,17/09/2020,Loteria del Valle,4553,1822,82,Secos
"2,020",9,4/09/2020,Loteria del Valle,4551,4028,200,Secos
"2,020",9,11/09/2020,Loteria del Valle,4552,5087,218,Secos
"2,020",9,24/09/2020,Loteria del Valle,4554,9411,22,Secos
"2,020",10,1/10/2020,Loteria del Valle,4555,8882,103,Secos
"2,020",10,23/10/2020,Loteria del Valle,4558,1095,134,Secos
"2,020",10,19/10/2020,Loteria del Valle,4557,8199,229,Secos
"2,020",10,8/10/2020,Loteria del Valle,4556,7708,217,Secos
"2,020",10,29/10/2020,Loteria del Valle,4559,7044,124,Secos
"2,020",11,20/11/2020,Loteria del Valle,4562,9057,58,Secos
"2,020",11,18/11/2020,Loteria del Valle,4561,7962,37,Secos
"2,020",11,5/11/2020,Loteria del Valle,4560,1036,20,Secos
"2,020",12,17/12/2020,Loteria del Valle,4566,8681,105,Secos
"2,020",12,15/12/2020,Loteria del Valle,4565,549,188,Secos
"2,020",12,2/12/2020,Loteria del Valle,4563,9463,129,Secos
"2,020",12,24/12/2020,Loteria del Valle,4567,1988,90,Secos
"2,020",12,4/12/2020,Loteria del Valle,4564,6775,95,Secos
"2,020",1,9/01/2020,Loteria del Valle,4524,1295,123,Secos
"2,020",1,30/01/2020,Loteria del Valle,4527,6348,50,Secos
"2,020",1,16/01/2020,Loteria del Valle,4525,4917,186,Secos
"2,020",1,8/01/2020,Loteria del Valle,4523,2825,0,Secos
"2,020",1,5/01/2021,Loteria del Valle,4568,4998,214,Secos
"2,020",1,23/01/2020,Loteria del Valle,4526,3170,226,Secos
"2,020",2,6/02/2020,Loteria del Valle,4528,1956,238,Secos
"2,020",2,29/02/2020,Loteria del Valle,4531,4193,0,Secos
"2,020",2,13/02/2020,Loteria del Valle,4529,7976,214,Secos
