Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",11,30/11/2020,Loteria del Cauca,2326,6042,47,Secos
"2,020",11,23/11/2020,Loteria del Cauca,2325,2159,127,Secos
"2,020",11,17/11/2020,Loteria del Cauca,2324,1102,95,Secos
"2,020",12,21/12/2020,Loteria del Cauca,2329,4372,3,Secos
"2,020",12,28/12/2020,Loteria del Cauca,2330,8946,126,Secos
"2,020",12,7/12/2020,Loteria del Cauca,2327,7673,158,Secos
"2,020",12,14/12/2020,Loteria del Cauca,2328,5677,145,Secos
"2,020",1,8/01/2020,Loteria del Cauca,2286,8792,6,Secos
"2,020",1,27/01/2020,Loteria del Cauca,2289,3384,21,Secos
"2,020",1,20/01/2020,Loteria del Cauca,2288,8751,21,Secos
"2,020",1,13/01/2020,Loteria del Cauca,2287,9538,122,Secos
"2,020",2,10/02/2020,Loteria del Cauca,2291,358,147,Secos
"2,020",2,17/02/2020,Loteria del Cauca,2292,3281,175,Secos
"2,020",2,3/02/2020,Loteria del Cauca,2290,1573,76,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2295,9826,144,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2297,7471,50,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2293,1564,112,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2294,7118,86,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2296,4480,160,Secos
"2,020",5,25/05/2020,Loteria del Cauca,2299,4376,18,Secos
"2,020",5,19/05/2020,Loteria del Cauca,2298,3632,168,Secos
"2,020",6,8/06/2020,Loteria del Cauca,2301,9333,176,Secos
"2,020",6,30/06/2020,Loteria del Cauca,2304,2300,81,Secos
"2,020",6,16/06/2020,Loteria del Cauca,2302,3633,189,Secos
"2,020",6,1/06/2020,Loteria del Cauca,2300,8159,43,Secos
"2,020",6,23/06/2020,Loteria del Cauca,2303,5544,167,Secos
"2,020",7,26/07/2020,Loteria del Cauca,2308,7286,104,Secos
"2,020",7,5/07/2020,Loteria del Cauca,2305,3953,106,Secos
"2,020",7,13/07/2020,Loteria del Cauca,2306,8077,23,Secos
"2,020",7,21/07/2020,Loteria del Cauca,2307,9511,76,Secos
"2,020",8,3/08/2020,Loteria del Cauca,2309,4575,181,Secos
"2,020",8,31/08/2020,Loteria del Cauca,2313,5535,135,Secos
"2,020",8,24/08/2020,Loteria del Cauca,2312,5989,36,Secos
"2,020",8,18/08/2020,Loteria del Cauca,2311,985,106,Secos
"2,020",8,10/08/2020,Loteria del Cauca,2310,6019,34,Secos
"2,020",9,8/09/2020,Loteria del Cauca,2314,8166,167,Secos
"2,020",9,14/09/2020,Loteria del Cauca,2315,7658,153,Secos
"2,020",9,28/09/2020,Loteria del Cauca,2317,7101,157,Secos
"2,020",9,21/09/2020,Loteria del Cauca,2316,3111,168,Secos
"2,020",10,21/10/2020,Loteria del Cauca,2320,757,141,Secos
"2,020",10,26/10/2020,Loteria del Cauca,2321,1169,88,Secos
"2,020",10,13/10/2020,Loteria del Cauca,2319,2839,65,Secos
"2,020",10,4/10/2020,Loteria del Cauca,2318,4899,83,Secos
"2,020",11,3/11/2020,Loteria del Cauca,2322,5892,22,Secos
