Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",11,3/11/2020,Loteria de Medellin,4546,2865,236,Secos
"2,020",11,24/11/2020,Loteria de Medellin,4549,8329,5,Secos
"2,020",11,12/11/2020,Loteria de Medellin,4547,1332,292,Secos
"2,020",11,3/11/2020,Loteria de Medellin,4546,6118,235,Secos
"2,020",11,12/11/2020,Loteria de Medellin,4547,6795,254,Secos
"2,020",11,17/11/2020,Loteria de Medellin,4548,4369,331,Secos
"2,020",11,17/11/2020,Loteria de Medellin,4548,8462,178,Secos
"2,020",12,3/12/2020,Loteria de Medellin,4550,9390,130,Secos
"2,020",12,3/12/2020,Loteria de Medellin,4550,5751,255,Secos
"2,020",12,3/12/2020,Loteria de Medellin,4550,2143,163,Secos
"2,020",12,21/12/2020,Loteria de Medellin,4553,8024,321,Secos
"2,020",12,14/12/2020,Loteria de Medellin,4552,9350,189,Secos
"2,020",12,28/12/2020,Loteria de Medellin,4554,6016,247,Secos
"2,020",12,7/12/2020,Loteria de Medellin,4551,7356,112,Secos
"2,020",12,3/12/2020,Loteria de Medellin,4550,6036,182,Secos
"2,020",12,3/12/2020,Loteria de Medellin,4550,5635,293,Secos
"2,020",12,21/12/2020,Loteria de Medellin,9,1012,140,Secos
"2,020",1,13/01/2020,Loteria de Medellin,4511,3718,154,Secos
"2,020",1,20/01/2020,Loteria de Medellin,4512,3806,59,Secos
"2,020",1,8/01/2020,Loteria de Medellin,4510,9913,131,Secos
"2,020",1,27/01/2020,Loteria de Medellin,4513,2597,124,Secos
"2,020",1,20/01/2020,Loteria de Medellin,4512,1014,339,Secos
"2,020",1,27/01/2020,Loteria de Medellin,4513,6367,118,Secos
"2,020",1,13/01/2020,Loteria de Medellin,4511,8794,0,Secos
"2,020",1,8/01/2020,Loteria de Medellin,4510,9178,320,Secos
"2,020",2,10/02/2020,Loteria de Medellin,4515,7421,228,Secos
"2,020",2,17/02/2020,Loteria de Medellin,4516,3050,68,Secos
"2,020",2,3/02/2020,Loteria de Medellin,4514,6907,204,Secos
"2,020",2,3/02/2020,Loteria de Medellin,4514,2674,39,Secos
"2,020",2,10/02/2020,Loteria de Medellin,4515,1778,267,Secos
"2,020",2,17/02/2020,Loteria de Medellin,4516,8333,271,Secos
"2,020",3,30/03/2020,Loteria de Medellin,4518,9963,139,Secos
"2,020",3,13/03/2020,Loteria de Medellin,4519,5697,1,Secos
"2,020",3,30/03/2020,Loteria de Medellin,4517,5119,146,Secos
"2,020",3,18/03/2020,Loteria de Medellin,4520,2692,130,Secos
"2,020",3,13/03/2020,Loteria de Medellin,4519,5013,25,Secos
"2,020",3,30/03/2020,Loteria de Medellin,4517,3108,298,Secos
"2,020",3,18/03/2020,Loteria de Medellin,4520,7108,231,Secos
"2,020",3,30/03/2020,Loteria de Medellin,4518,7615,126,Secos
"2,020",4,17/04/2020,Loteria de Medellin,4521,1044,294,Secos
"2,020",4,17/04/2020,Loteria de Medellin,4521,8044,263,Secos
"2,020",5,25/05/2020,Loteria de Medellin,4523,8353,324,Secos
"2,020",5,25/05/2020,Loteria de Medellin,4523,123,265,Secos
"2,020",5,18/05/2020,Loteria de Medellin,4522,725,145,Secos
"2,020",5,18/05/2020,Loteria de Medellin,4522,1883,197,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,9588,318,Secos
