Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",1,31/01/2020,Loteria del Quindio,2699,5967,15,Secos
"2,020",1,4/01/2021,Loteria del Quindio,2740,1869,56,Secos
"2,020",1,10/01/2020,Loteria del Quindio,2696,9741,12,Secos
"2,020",1,20/01/2020,Loteria del Quindio,2697,9584,101,Secos
"2,020",1,24/01/2020,Loteria del Quindio,2698,494,139,Secos
"2,020",1,10/01/2020,Loteria del Quindio,2696,6389,18,Secos
"2,020",1,20/01/2020,Loteria del Quindio,2697,6217,30,Secos
"2,020",1,20/01/2020,Loteria del Quindio,2697,8622,80,Secos
"2,020",1,4/01/2021,Loteria del Quindio,2740,1340,25,Secos
"2,020",1,20/01/2020,Loteria del Quindio,2697,8962,50,Secos
"2,020",2,21/02/2020,Loteria del Quindio,2702,204,79,Secos
"2,020",2,21/02/2020,Loteria del Quindio,2702,7276,103,Secos
"2,020",2,21/02/2020,Loteria del Quindio,2702,7147,125,Secos
"2,020",2,28/02/2020,Loteria del Quindio,2703,7880,48,Secos
"2,020",2,7/02/2020,Loteria del Quindio,2700,3299,51,Secos
"2,020",2,7/02/2020,Loteria del Quindio,2700,7363,76,Secos
"2,020",2,21/02/2020,Loteria del Quindio,2702,4571,125,Secos
"2,020",2,14/02/2020,Loteria del Quindio,2701,7644,54,Secos
"2,020",2,7/02/2020,Loteria del Quindio,2700,7268,23,Secos
"2,020",2,7/02/2020,Loteria del Quindio,2700,1146,17,Secos
"2,020",2,7/02/2020,Loteria del Quindio,2700,6806,34,Secos
"2,020",2,21/02/2020,Loteria del Quindio,2702,1992,82,Secos
"2,020",2,14/02/2020,Loteria del Quindio,2701,8649,2,Secos
"2,020",2,28/02/2020,Loteria del Quindio,2703,2187,127,Secos
"2,020",2,28/02/2020,Loteria del Quindio,2703,2016,101,Secos
"2,020",2,21/02/2020,Loteria del Quindio,2702,4307,100,Secos
"2,020",2,7/02/2020,Loteria del Quindio,2700,1704,112,Secos
"2,020",2,14/02/2020,Loteria del Quindio,2701,1988,74,Secos
"2,020",2,14/02/2020,Loteria del Quindio,2701,2580,77,Secos
"2,020",2,28/02/2020,Loteria del Quindio,2703,8827,11,Secos
"2,020",2,7/02/2020,Loteria del Quindio,2700,5244,126,Secos
"2,020",2,21/02/2020,Loteria del Quindio,2702,4079,23,Secos
"2,020",2,28/02/2020,Loteria del Quindio,2703,2098,122,Secos
"2,020",2,28/02/2020,Loteria del Quindio,2703,6635,39,Secos
"2,020",2,21/02/2020,Loteria del Quindio,2702,9137,94,Secos
"2,020",2,21/02/2020,Loteria del Quindio,2702,8712,62,Secos
"2,020",2,28/02/2020,Loteria del Quindio,2703,7778,93,Secos
"2,020",2,28/02/2020,Loteria del Quindio,2703,2906,83,Secos
"2,020",2,28/02/2020,Loteria del Quindio,2703,9577,50,Secos
"2,020",2,14/02/2020,Loteria del Quindio,2701,7182,74,Secos
"2,020",2,7/02/2020,Loteria del Quindio,2700,2955,129,Secos
"2,020",2,7/02/2020,Loteria del Quindio,2700,9152,107,Secos
"2,020",2,7/02/2020,Loteria del Quindio,2700,4785,101,Secos
"2,020",2,21/02/2020,Loteria del Quindio,2702,8825,109,Secos
