Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",9,16/09/2020,Loteria del Huila,4460,1085,90,Secos
"2,020",1,8/01/2020,Loteria del Huila,4431,7184,69,Secos
"2,020",1,15/01/2020,Loteria del Huila,4432,8630,102,Secos
"2,020",1,22/01/2020,Loteria del Huila,4433,6252,75,Secos
"2,020",1,8/01/2020,Loteria del Huila,4431,5794,133,Secos
"2,020",1,15/01/2020,Loteria del Huila,4432,991,119,Secos
"2,020",1,22/01/2020,Loteria del Huila,4433,3960,21,Secos
"2,020",1,29/01/2020,Loteria del Huila,4434,1462,35,Secos
"2,020",1,29/01/2020,Loteria del Huila,4434,1856,107,Secos
"2,020",2,19/02/2020,Loteria del Huila,4437,7173,129,Secos
"2,020",2,27/02/2020,Loteria del Huila,4438,8459,130,Secos
"2,020",2,19/02/2020,Loteria del Huila,4437,7128,88,Secos
"2,020",2,5/02/2020,Loteria del Huila,4435,7612,116,Secos
"2,020",2,27/02/2020,Loteria del Huila,4438,2941,37,Secos
"2,020",2,12/02/2020,Loteria del Huila,4436,7145,5,Secos
"2,020",2,12/02/2020,Loteria del Huila,4436,7835,46,Secos
"2,020",2,5/02/2020,Loteria del Huila,4435,7984,43,Secos
"2,020",3,13/03/2020,Loteria del Huila,4440,7265,4,Secos
"2,020",3,27/03/2020,Loteria del Huila,4439,9754,30,Secos
"2,020",3,27/03/2020,Loteria del Huila,4439,9430,52,Secos
"2,020",3,13/03/2020,Loteria del Huila,4440,2452,87,Secos
"2,020",4,15/04/2020,Loteria del Huila,4441,9812,39,Secos
"2,020",4,15/04/2020,Loteria del Huila,4441,8491,126,Secos
"2,020",5,20/05/2020,Loteria del Huila,4443,455,117,Secos
"2,020",5,20/05/2020,Loteria del Huila,4443,989,61,Secos
"2,020",5,13/05/2020,Loteria del Huila,4442,1984,74,Secos
"2,020",5,13/05/2020,Loteria del Huila,4442,1847,95,Secos
"2,020",5,27/05/2020,Loteria del Huila,4444,3682,40,Secos
"2,020",5,27/05/2020,Loteria del Huila,4444,1953,94,Secos
"2,020",6,3/06/2020,Loteria del Huila,4445,5239,7,Secos
"2,020",6,10/06/2020,Loteria del Huila,4446,5715,42,Secos
"2,020",6,10/06/2020,Loteria del Huila,4446,9072,13,Secos
"2,020",6,3/06/2020,Loteria del Huila,4445,9522,111,Secos
"2,020",6,17/06/2020,Loteria del Huila,4447,5991,99,Secos
"2,020",6,24/06/2020,Loteria del Huila,4448,9182,112,Secos
"2,020",6,17/06/2020,Loteria del Huila,4447,2540,31,Secos
"2,020",6,24/06/2020,Loteria del Huila,4448,3332,13,Secos
"2,020",7,15/07/2020,Loteria del Huila,4451,8970,7,Secos
"2,020",7,29/07/2020,Loteria del Huila,4453,8244,36,Secos
"2,020",7,15/07/2020,Loteria del Huila,4451,255,39,Secos
"2,020",7,8/07/2020,Loteria del Huila,4450,7021,6,Secos
"2,020",7,22/07/2020,Loteria del Huila,4452,3718,136,Secos
"2,020",7,1/07/2020,Loteria del Huila,4449,1650,99,Secos
"2,020",7,8/07/2020,Loteria del Huila,4450,3854,5,Secos
"2,020",7,29/07/2020,Loteria del Huila,4453,4784,116,Secos
"2,020",7,22/07/2020,Loteria del Huila,4452,2167,22,Secos
"2,020",7,1/07/2020,Loteria del Huila,4449,3632,32,Secos
"2,020",8,19/08/2020,Loteria del Huila,4456,1652,112,Secos
"2,020",8,19/08/2020,Loteria del Huila,4456,4129,72,Secos
"2,020",8,13/08/2020,Loteria del Huila,4454,1220,15,Secos
"2,020",8,13/08/2020,Loteria del Huila,4454,3740,69,Secos
"2,020",8,12/08/2020,Loteria del Huila,4455,5226,53,Secos
"2,020",8,26/08/2020,Loteria del Huila,4457,5564,109,Secos
"2,020",8,12/08/2020,Loteria del Huila,4455,4220,79,Secos
"2,020",8,26/08/2020,Loteria del Huila,4457,4453,84,Secos
"2,020",9,23/09/2020,Loteria del Huila,4461,1960,81,Secos
"2,020",9,9/09/2020,Loteria del Huila,4459,9719,106,Secos
"2,020",9,16/09/2020,Loteria del Huila,4460,5070,13,Secos
"2,020",9,23/09/2020,Loteria del Huila,4461,9257,113,Secos
"2,020",9,30/09/2020,Loteria del Huila,4462,3204,107,Secos
"2,020",9,2/09/2020,Loteria del Huila,4458,4155,13,Secos
"2,020",9,30/09/2020,Loteria del Huila,4462,8184,43,Secos
"2,020",10,21/10/2020,Loteria del Huila,4465,8982,53,Secos
"2,020",10,28/10/2020,Loteria del Huila,4466,3322,118,Secos
"2,020",10,28/10/2020,Loteria del Huila,4466,6951,30,Secos
"2,020",10,21/10/2020,Loteria del Huila,4465,6786,3,Secos
"2,020",10,14/10/2020,Loteria del Huila,4464,5655,80,Secos
"2,020",10,7/10/2020,Loteria del Huila,4463,2539,52,Secos
"2,020",10,7/10/2020,Loteria del Huila,4463,3899,3,Secos
"2,020",10,14/10/2020,Loteria del Huila,4464,3977,110,Secos
"2,020",11,18/11/2020,Loteria del Huila,4469,5218,119,Secos
"2,020",11,18/11/2020,Loteria del Huila,4469,4301,67,Secos
"2,020",11,4/11/2020,Loteria del Huila,4467,1051,40,Secos
"2,020",11,26/11/2020,Loteria del Huila,4470,7297,62,Secos
"2,020",11,26/11/2020,Loteria del Huila,4470,1936,6,Secos
"2,020",11,4/11/2020,Loteria del Huila,4467,8712,102,Secos
"2,020",11,12/11/2020,Loteria del Huila,4468,310,19,Secos
"2,020",11,12/11/2020,Loteria del Huila,4468,7104,30,Secos
"2,020",12,2/12/2020,Loteria del Huila,4471,133,109,Secos
"2,020",12,8/12/2020,Loteria del Huila,4472,9920,138,Secos
"2,020",12,2/12/2020,Loteria del Huila,4471,8237,28,Secos
"2,020",12,16/12/2020,Loteria del Huila,4473,3317,65,Secos
"2,020",12,30/12/2020,Loteria del Huila,4475,2199,66,Secos
"2,020",12,16/12/2020,Loteria del Huila,4473,726,4,Secos
"2,020",12,8/12/2020,Loteria del Huila,4472,5525,64,Secos
"2,020",12,30/12/2020,Loteria del Huila,4475,7896,46,Secos
"2,020",12,23/12/2020,Loteria del Huila,4474,4713,62,Secos
"2,020",12,23/12/2020,Loteria del Huila,4474,7438,131,Secos
"2,020",1,15/01/2020,Loteria del Huila,4432,8412,138,Secos
"2,020",1,15/01/2020,Loteria del Huila,4432,1330,52,Secos
"2,020",1,8/01/2020,Loteria del Huila,4431,4904,83,Secos
"2,020",1,15/01/2020,Loteria del Huila,4432,993,18,Secos
