Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",5,25/05/2020,Loteria de Boyaca,4312,3532,349,Secos
"2,020",6,1/06/2020,Loteria de Boyaca,4313,4940,286,Secos
"2,020",6,23/06/2020,Loteria de Boyaca,4316,1581,147,Secos
"2,020",6,1/06/2020,Loteria de Boyaca,4313,7934,92,Secos
"2,020",6,8/06/2020,Loteria de Boyaca,4314,9313,36,Secos
"2,020",6,8/06/2020,Loteria de Boyaca,4314,4389,277,Secos
"2,020",6,8/06/2020,Loteria de Boyaca,4314,8025,183,Secos
"2,020",6,1/06/2020,Loteria de Boyaca,4313,717,114,Secos
"2,020",6,1/06/2020,Loteria de Boyaca,4313,1049,131,Secos
"2,020",6,8/06/2020,Loteria de Boyaca,4314,4933,360,Secos
"2,020",6,1/06/2020,Loteria de Boyaca,4313,6591,101,Secos
"2,020",6,23/06/2020,Loteria de Boyaca,4316,6228,277,Secos
"2,020",6,16/06/2020,Loteria de Boyaca,4315,4534,11,Secos
"2,020",6,16/06/2020,Loteria de Boyaca,4315,6431,185,Secos
"2,020",6,23/06/2020,Loteria de Boyaca,4316,3574,169,Secos
"2,020",6,23/06/2020,Loteria de Boyaca,4316,2178,40,Secos
"2,020",6,16/06/2020,Loteria de Boyaca,4315,9294,313,Secos
"2,020",6,30/06/2020,Loteria de Boyaca,4317,9378,134,Secos
"2,020",6,30/06/2020,Loteria de Boyaca,4317,7241,53,Secos
"2,020",6,23/06/2020,Loteria de Boyaca,4316,1129,160,Secos
"2,020",6,16/06/2020,Loteria de Boyaca,4315,4976,219,Secos
"2,020",6,8/06/2020,Loteria de Boyaca,4314,2410,349,Secos
"2,020",6,30/06/2020,Loteria de Boyaca,4317,9505,101,Secos
"2,020",6,30/06/2020,Loteria de Boyaca,4317,1797,126,Secos
"2,020",6,30/06/2020,Loteria de Boyaca,4317,6986,160,Secos
"2,020",6,16/06/2020,Loteria de Boyaca,4315,6550,32,Secos
"2,020",7,21/07/2020,Loteria de Boyaca,4320,6736,265,Secos
"2,020",7,13/07/2020,Loteria de Boyaca,4319,5279,287,Secos
"2,020",7,5/07/2020,Loteria de Boyaca,4318,5079,185,Secos
"2,020",7,21/07/2020,Loteria de Boyaca,4320,1511,97,Secos
"2,020",7,5/07/2020,Loteria de Boyaca,4318,1967,138,Secos
"2,020",7,26/07/2020,Loteria de Boyaca,4321,3609,134,Secos
"2,020",7,5/07/2020,Loteria de Boyaca,4318,790,95,Secos
"2,020",7,26/07/2020,Loteria de Boyaca,4321,4712,333,Secos
"2,020",7,21/07/2020,Loteria de Boyaca,4320,7424,368,Secos
"2,020",7,13/07/2020,Loteria de Boyaca,4319,7479,283,Secos
"2,020",7,26/07/2020,Loteria de Boyaca,4321,7023,61,Secos
"2,020",7,5/07/2020,Loteria de Boyaca,4318,3858,36,Secos
"2,020",7,5/07/2020,Loteria de Boyaca,4318,9443,67,Secos
"2,020",7,21/07/2020,Loteria de Boyaca,4320,9804,247,Secos
"2,020",7,21/07/2020,Loteria de Boyaca,4320,8122,81,Secos
"2,020",7,13/07/2020,Loteria de Boyaca,4319,3102,243,Secos
"2,020",7,26/07/2020,Loteria de Boyaca,4321,6706,284,Secos
"2,020",7,13/07/2020,Loteria de Boyaca,4319,1640,318,Secos
"2,020",7,26/07/2020,Loteria de Boyaca,4321,5376,256,Secos
"2,020",7,13/07/2020,Loteria de Boyaca,4319,9135,232,Secos
"2,020",8,3/08/2020,Loteria de Boyaca,4322,3848,166,Secos
"2,020",8,3/08/2020,Loteria de Boyaca,4322,8117,154,Secos
"2,020",8,24/08/2020,Loteria de Boyaca,4325,8962,295,Secos
"2,020",8,18/08/2020,Loteria de Boyaca,4324,4077,66,Secos
"2,020",8,24/08/2020,Loteria de Boyaca,4325,9341,211,Secos
"2,020",8,18/08/2020,Loteria de Boyaca,4324,9811,39,Secos
"2,020",8,18/08/2020,Loteria de Boyaca,4324,4222,110,Secos
"2,020",8,3/08/2020,Loteria de Boyaca,4322,2507,264,Secos
"2,020",8,31/08/2020,Loteria de Boyaca,4326,5409,247,Secos
"2,020",8,31/08/2020,Loteria de Boyaca,4326,8055,177,Secos
"2,020",8,18/08/2020,Loteria de Boyaca,4324,4956,118,Secos
"2,020",8,10/08/2020,Loteria de Boyaca,4323,3822,35,Secos
"2,020",8,31/08/2020,Loteria de Boyaca,4326,9995,117,Secos
